"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US32962","ZCTA5 32962","9021","507","5.1","1.7","5.1","1.9","11.2","2.8","12.5","3.3","17.7","3.3","21.1","3.4","12.3","2.6","9.1","2.1","3.2","1.3","2.7","1.1","48841","2979","65176","6439","38.6","(X)","(X)","(X)","(X)","(X)","5506","484","1.9","1.6","1.4","1.3","6.7","3.2","13.2","4.6","16.4","3.4","27.8","5.4","15.2","3.8","10.6","3.2","4.1","2.0","2.8","1.4","59177","4216","75087","9627","(X)","(X)","39.3","(X)","(X)","(X)","4425","436","1.0","0.9","1.4","1.4","5.4","2.5","10.0","3.8","15.2","3.5","29.3","5.6","16.0","4.2","13.2","3.8","5.1","2.5","3.4","1.8","62044","4780","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3515","344","11.7","4.3","10.5","4.1","18.6","5.0","11.7","3.6","19.6","5.7","14.4","4.7","6.2","2.4","3.7","2.0","1.4","1.0","2.2","1.6","33464","3367","45748","6415","(X)","(X)","(X)","(X)","36.7","(X)"
"8600000US32963","ZCTA5 32963","7276","385","3.7","1.2","1.5","1.0","2.6","1.2","4.7","1.7","7.7","2.2","11.1","2.2","13.9","2.7","14.2","2.2","12.0","2.3","28.6","3.1","112755","16495","211448","22023","40.3","(X)","(X)","(X)","(X)","(X)","5094","336","2.2","1.4","0.0","0.8","0.0","0.8","3.2","1.7","5.8","2.5","9.5","2.6","14.7","3.5","15.2","2.9","14.2","2.9","35.2","4.3","147973","12943","248228","29389","(X)","(X)","41.3","(X)","(X)","(X)","4977","326","1.9","1.3","0.0","0.8","0.0","0.8","3.3","1.7","5.7","2.6","9.6","2.7","14.8","3.6","15.0","2.9","14.5","3.0","35.3","4.3","149155","13977","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2182","248","7.4","3.0","4.9","3.4","8.5","4.1","8.2","3.0","12.2","3.9","14.9","4.7","12.1","5.3","11.8","4.3","6.6","2.7","13.3","4.1","67971","15108","125392","28406","(X)","(X)","(X)","(X)","37.5","(X)"
"8600000US32966","ZCTA5 32966","7955","514","5.6","1.5","4.0","1.7","9.5","2.1","12.0","2.1","18.7","3.5","21.5","3.9","9.2","1.9","13.4","3.0","2.7","1.3","3.4","1.1","50172","3505","68966","5333","38.6","(X)","(X)","(X)","(X)","(X)","4545","359","2.0","1.5","1.2","1.3","4.1","2.0","7.5","2.5","20.4","4.6","24.2","4.8","12.7","2.8","18.0","4.4","4.7","2.2","5.4","1.8","66760","2835","88616","8637","(X)","(X)","38.8","(X)","(X)","(X)","3976","350","1.8","1.7","1.1","1.4","2.8","1.7","7.8","2.8","19.6","4.9","22.7","4.8","13.3","3.2","19.9","4.6","5.1","2.6","5.9","2.1","69655","4397","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3410","366","10.4","3.1","7.9","3.8","16.8","4.0","18.0","3.9","18.8","5.1","15.6","5.3","4.8","2.1","7.2","3.2","0.0","1.2","0.6","0.9","32468","4233","41867","4049","(X)","(X)","(X)","(X)","38.4","(X)"
"8600000US32967","ZCTA5 32967","7886","501","5.9","2.2","7.5","2.6","12.9","3.3","7.3","2.2","15.3","3.2","15.1","2.8","12.4","2.6","14.0","3.0","3.8","1.4","5.9","2.3","51625","5243","79682","8978","40.5","(X)","(X)","(X)","(X)","(X)","5245","398","3.5","1.7","1.7","1.5","11.4","3.9","7.0","2.7","15.9","4.1","14.1","3.4","15.7","3.4","17.5","4.1","4.7","2.0","8.6","3.4","65222","13362","96870","12927","(X)","(X)","38.6","(X)","(X)","(X)","4201","397","1.4","1.1","0.8","0.8","8.6","3.5","7.0","3.0","11.7","4.4","15.9","3.8","17.4","4.1","21.0","4.8","5.9","2.4","10.4","4.1","81060","5995","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2641","389","10.7","5.3","19.2","7.0","15.9","5.9","8.6","3.8","13.9","5.0","16.2","5.5","6.7","3.6","6.3","3.8","2.0","1.8","0.6","0.9","28764","7400","45153","6989","(X)","(X)","(X)","(X)","44.3","(X)"
"8600000US32968","ZCTA5 32968","4383","345","5.5","2.3","0.7","0.8","5.9","2.4","7.8","3.6","10.3","2.7","15.0","3.5","21.5","4.3","19.4","4.3","5.7","2.1","8.1","2.8","78948","4777","92650","7532","34.7","(X)","(X)","(X)","(X)","(X)","3261","305","3.6","2.1","0.0","1.3","1.7","1.6","8.6","4.3","7.9","3.1","17.4","4.3","21.3","5.1","21.2","5.3","7.3","2.8","10.9","3.7","85125","11493","105348","10322","(X)","(X)","32.2","(X)","(X)","(X)","2917","291","1.9","1.7","0.0","1.4","1.1","1.3","7.4","4.3","8.4","3.4","16.8","4.3","22.1","5.4","22.6","5.7","7.5","3.1","12.2","4.1","91058","10226","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1122","227","14.3","7.9","2.9","3.2","18.1","8.2","5.3","6.3","15.0","8.1","8.2","5.1","22.2","10.5","12.9","6.6","1.2","1.8","0.0","3.7","44054","10756","53335","8190","(X)","(X)","(X)","(X)","41.9","(X)"
"8600000US32970","ZCTA5 32970","110","85","30.9","43.2","54.5","47.3","0.0","31.0","0.0","31.0","0.0","31.0","14.5","24.6","0.0","31.0","0.0","31.0","0.0","31.0","0.0","31.0","13375","5711","17427","11839","45.5","(X)","(X)","(X)","(X)","(X)","50","52","68.0","53.3","0.0","48.0","0.0","48.0","0.0","48.0","0.0","48.0","32.0","53.3","0.0","48.0","0.0","48.0","0.0","48.0","0.0","48.0","-","**","N","N","(X)","(X)","100.0","(X)","(X)","(X)","16","25","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","100.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","0.0","84.8","-","**","N","N","(X)","(X)","(X)","(X)","(X)","(X)","60","75","0.0","43.8","100.0","43.8","0.0","43.8","0.0","43.8","0.0","43.8","0.0","43.8","0.0","43.8","0.0","43.8","0.0","43.8","0.0","43.8","-","**","N","N","(X)","(X)","(X)","(X)","0.0","(X)"
"8600000US32976","ZCTA5 32976","4872","282","8.0","3.6","6.1","3.0","17.1","4.2","15.1","4.2","18.3","3.5","17.2","3.7","9.5","2.7","4.6","2.1","1.9","2.3","2.2","1.8","37577","3314","49041","5636","41.2","(X)","(X)","(X)","(X)","(X)","2671","316","5.2","4.2","1.0","1.2","12.5","6.4","13.4","4.5","21.7","5.3","19.2","5.2","13.0","4.4","6.8","3.3","3.5","4.1","3.6","3.2","45635","7134","61721","9405","(X)","(X)","44.4","(X)","(X)","(X)","2158","290","2.0","1.5","1.3","1.5","9.8","6.6","13.6","5.4","21.1","6.2","21.2","5.8","14.8","5.4","7.4","4.1","4.3","5.0","4.4","3.9","52500","11848","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2201","331","14.2","7.2","12.1","6.2","24.1","6.5","14.8","4.6","14.3","4.6","15.0","6.5","3.8","3.0","1.0","1.2","0.0","1.9","0.6","1.0","24563","6408","31757","4332","(X)","(X)","(X)","(X)","37.2","(X)"
"8600000US33001","ZCTA5 33001","185","73","2.2","3.8","11.4","16.8","2.7","5.5","19.5","17.0","13.0","15.1","30.8","20.5","12.4","13.0","8.1","7.9","0.0","20.4","0.0","20.4","50216","11514","49891","11195","89.7","(X)","(X)","(X)","(X)","(X)","95","51","4.2","7.4","22.1","30.1","0.0","34.2","4.2","6.9","7.4","11.1","27.4","25.8","18.9","23.4","15.8","15.2","0.0","34.2","0.0","34.2","70083","36951","57655","20167","(X)","(X)","90.5","(X)","(X)","(X)","84","50","4.8","8.5","25.0","33.1","0.0","36.9","4.8","8.0","6.0","10.4","25.0","27.8","21.4","26.7","13.1","15.3","0.0","36.9","0.0","36.9","70333","47299","N","N","(X)","(X)","(X)","(X)","(X)","(X)","90","56","0.0","35.4","0.0","35.4","5.6","12.2","35.6","29.9","18.9","28.7","34.4","31.4","5.6","8.6","0.0","35.4","0.0","35.4","0.0","35.4","43676","19030","41697","7269","(X)","(X)","(X)","(X)","88.9","(X)"
"8600000US33004","ZCTA5 33004","6588","387","11.2","3.3","5.2","2.0","10.9","3.1","14.0","3.3","13.3","2.8","17.9","3.3","9.9","2.6","10.6","2.5","3.9","1.5","3.2","1.5","42469","7707","67421","8458","34.4","(X)","(X)","(X)","(X)","(X)","3645","285","8.4","4.5","0.6","1.0","10.9","4.2","8.7","3.9","16.4","4.9","17.9","4.9","11.8","4.2","15.0","4.2","6.1","2.7","4.2","2.2","57440","11024","84317","13819","(X)","(X)","36.0","(X)","(X)","(X)","2319","295","1.7","1.8","0.0","1.8","8.7","4.2","8.1","5.2","18.3","7.0","18.8","6.5","13.7","5.5","19.0","6.0","7.1","3.2","4.7","3.0","69901","9817","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2943","406","17.6","5.3","9.5","4.2","12.5","4.5","19.5","4.7","9.8","2.8","16.9","4.5","6.5","3.0","5.0","2.7","0.9","1.0","1.9","1.3","30708","3129","44418","7277","(X)","(X)","(X)","(X)","30.0","(X)"
"8600000US33009","ZCTA5 33009","18467","666","12.7","2.0","6.5","1.7","13.0","2.0","13.4","2.0","16.3","2.3","16.0","2.1","7.5","1.7","9.2","1.6","2.1","0.6","3.4","1.1","38665","1880","59052","4936","31.4","(X)","(X)","(X)","(X)","(X)","9603","392","6.5","1.7","4.1","1.8","11.7","2.5","12.2","2.8","19.0","3.5","18.4","3.2","8.8","2.0","12.3","2.7","2.7","1.1","4.4","1.7","46695","3228","71792","7390","(X)","(X)","31.3","(X)","(X)","(X)","6071","438","4.3","1.6","4.1","2.2","8.5","3.0","11.9","3.0","17.0","4.3","21.3","4.8","8.4","2.4","15.0","3.8","3.0","1.5","6.5","2.5","54786","6160","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8864","727","20.2","3.6","9.4","3.0","14.7","3.0","15.3","3.5","12.6","3.0","12.8","2.7","6.1","2.3","5.4","1.7","1.2","0.6","2.2","1.2","29340","3614","43917","4594","(X)","(X)","(X)","(X)","30.9","(X)"
"8600000US33010","ZCTA5 33010","15294","413","15.3","2.0","9.6","1.5","18.1","2.2","13.6","2.0","13.4","2.0","14.1","1.9","7.3","1.4","5.7","1.0","1.9","0.6","0.9","0.5","30000","2292","43115","2356","27.5","(X)","(X)","(X)","(X)","(X)","10033","397","6.2","1.4","6.9","1.6","17.4","2.9","16.4","2.6","17.4","2.8","16.9","2.6","9.1","1.8","6.4","1.4","2.4","0.9","1.0","0.5","36846","2196","49596","2457","(X)","(X)","28.8","(X)","(X)","(X)","5658","348","2.7","1.3","6.9","2.1","12.5","3.0","16.1","3.3","20.1","4.2","16.7","3.4","11.3","2.7","8.2","2.2","3.8","1.6","1.6","0.9","43114","3015","57925","3988","(X)","(X)","(X)","(X)","(X)","(X)","5261","422","33.1","4.2","16.2","3.8","22.8","3.9","9.3","2.7","6.5","2.2","8.3","2.7","1.9","1.3","1.1","0.8","0.0","0.8","0.7","0.8","15205","1396","24800","3897","(X)","(X)","(X)","(X)","21.0","(X)"
"8600000US33012","ZCTA5 33012","24396","507","13.4","1.6","10.1","1.4","18.3","2.0","13.1","1.9","11.1","1.8","15.2","1.9","8.9","1.3","6.7","1.0","1.7","0.4","1.5","0.5","31320","1548","46838","1974","29.8","(X)","(X)","(X)","(X)","(X)","17487","512","5.3","1.2","8.1","1.5","18.6","2.5","15.9","2.3","13.5","2.1","16.6","2.2","10.4","1.5","8.1","1.4","1.7","0.5","1.8","0.6","38052","3290","52830","2526","(X)","(X)","30.5","(X)","(X)","(X)","10593","515","2.1","0.9","6.9","1.8","16.3","2.6","13.7","2.5","14.2","2.5","19.2","3.0","13.1","2.3","9.8","2.1","2.4","0.8","2.4","1.0","46954","3404","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6909","508","34.9","4.6","16.5","3.4","20.2","3.7","8.4","2.7","5.4","1.9","7.0","2.3","5.1","2.2","1.4","1.0","0.6","0.6","0.4","0.4","14616","1183","24814","2635","(X)","(X)","(X)","(X)","24.6","(X)"
"8600000US33013","ZCTA5 33013","9698","369","11.0","2.1","9.5","2.2","15.8","2.3","11.9","3.0","13.6","2.1","16.0","2.1","11.0","2.1","8.0","1.8","2.8","1.2","0.4","0.3","36280","2578","49024","3245","32.8","(X)","(X)","(X)","(X)","(X)","6823","371","5.1","2.1","5.7","2.0","14.1","2.4","14.0","3.5","16.0","2.8","17.7","2.9","13.8","2.9","10.0","2.3","2.9","1.4","0.6","0.5","46370","4272","56402","3709","(X)","(X)","35.1","(X)","(X)","(X)","3894","353","3.7","2.2","4.1","2.1","11.8","2.7","14.6","4.2","15.0","4.0","18.1","3.7","15.0","3.9","13.1","3.6","4.1","1.9","0.6","0.6","51268","7163","62547","4379","(X)","(X)","(X)","(X)","(X)","(X)","2875","345","27.9","5.7","19.6","5.4","22.7","5.0","8.8","4.4","8.3","3.4","8.4","2.8","1.4","1.2","1.6","1.9","1.3","1.6","0.0","1.5","16134","2528","24927","3931","(X)","(X)","(X)","(X)","22.4","(X)"
"8600000US33014","ZCTA5 33014","14568","363","11.5","2.5","8.6","1.6","10.0","1.9","11.2","2.3","14.9","2.4","16.0","2.9","10.2","1.9","8.9","1.9","4.9","1.2","3.7","1.1","42700","2924","62529","3443","31.4","(X)","(X)","(X)","(X)","(X)","9903","439","6.7","2.2","4.6","1.7","10.4","2.4","12.4","2.8","17.6","3.1","16.3","3.2","11.4","2.3","10.2","2.2","5.9","1.7","4.5","1.5","46555","5914","68982","4730","(X)","(X)","32.8","(X)","(X)","(X)","6479","430","4.3","2.2","3.0","1.8","9.3","2.6","10.7","3.0","17.0","3.6","16.2","4.1","12.1","2.9","13.6","3.2","8.4","2.4","5.5","1.9","56585","7232","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4665","397","22.8","5.4","17.8","4.4","11.3","3.7","7.7","2.9","10.1","3.3","12.9","4.2","8.6","3.4","4.8","2.5","2.1","1.7","2.0","1.2","22299","7830","45952","7783","(X)","(X)","(X)","(X)","27.0","(X)"
"8600000US33015","ZCTA5 33015","21223","416","7.9","1.5","4.5","1.2","10.7","1.8","9.4","1.9","14.3","2.2","22.2","2.5","12.1","1.9","12.7","1.9","3.9","1.1","2.4","0.8","53046","2252","66391","4793","37.6","(X)","(X)","(X)","(X)","(X)","16012","568","4.6","1.4","2.9","1.2","10.2","2.3","9.2","2.0","15.2","2.6","24.6","3.1","11.7","2.0","14.6","2.4","4.1","1.2","2.9","1.0","57520","3469","72232","6210","(X)","(X)","38.6","(X)","(X)","(X)","9910","548","2.3","1.3","1.6","1.1","6.1","2.0","8.8","2.7","11.5","2.9","25.5","3.9","13.1","2.5","20.6","3.5","6.3","2.0","4.1","1.5","68019","4487","87497","9035","(X)","(X)","(X)","(X)","(X)","(X)","5211","476","20.9","4.9","11.6","3.9","15.1","4.0","10.6","3.4","12.1","3.2","13.1","3.1","10.2","3.3","4.0","2.0","2.2","1.5","0.3","0.3","26497","3552","40115","3844","(X)","(X)","(X)","(X)","28.3","(X)"
"8600000US33016","ZCTA5 33016","15348","390","5.9","1.5","5.9","1.4","12.0","1.7","11.3","1.7","15.2","2.2","20.1","2.6","11.0","1.9","10.3","1.7","3.6","1.2","4.6","1.1","49526","3721","69684","4589","41.2","(X)","(X)","(X)","(X)","(X)","12157","444","4.3","1.3","4.6","1.4","10.7","1.7","12.0","2.0","15.9","2.4","21.7","2.9","11.7","2.1","10.3","2.1","3.4","1.2","5.4","1.4","52732","3592","73598","5712","(X)","(X)","41.7","(X)","(X)","(X)","7724","510","1.6","1.2","3.3","1.4","8.3","1.8","9.1","2.5","14.3","2.9","23.8","4.0","14.8","3.2","13.3","2.9","4.1","1.9","7.3","2.0","64437","3881","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3191","406","18.1","5.2","13.7","3.8","17.7","4.5","12.7","4.3","12.5","4.5","12.9","4.8","6.7","2.8","3.3","2.6","1.8","1.4","0.6","0.6","25402","5254","39236","5843","(X)","(X)","(X)","(X)","34.7","(X)"
"8600000US33018","ZCTA5 33018","14637","386","3.6","1.0","3.0","1.0","8.6","1.6","8.9","1.4","12.9","2.0","20.3","2.6","13.1","2.1","18.5","2.4","7.2","1.9","3.8","1.2","66889","4409","81216","3890","38.6","(X)","(X)","(X)","(X)","(X)","12645","444","2.1","0.8","2.8","1.0","8.8","2.0","8.8","1.7","13.7","2.2","20.0","2.8","14.5","2.6","18.6","2.3","7.0","1.9","3.8","1.3","68629","4271","82445","4333","(X)","(X)","39.2","(X)","(X)","(X)","8887","470","1.4","0.9","1.8","1.0","7.3","2.1","7.1","1.8","10.9","2.1","21.1","3.3","16.1","3.2","20.9","3.1","8.5","2.4","5.0","1.8","75468","4065","91669","5556","(X)","(X)","(X)","(X)","(X)","(X)","1992","316","14.6","5.0","7.0","3.7","13.6","5.2","12.9","4.7","12.0","5.7","22.2","6.7","3.7","2.5","10.3","4.3","2.2","2.5","1.7","1.9","35861","4820","50121","6565","(X)","(X)","(X)","(X)","27.0","(X)"
"8600000US33019","ZCTA5 33019","6560","377","4.9","1.8","2.1","1.2","7.2","2.6","5.2","2.0","11.6","3.3","16.9","3.1","9.6","2.4","17.5","2.8","10.1","2.5","14.9","2.7","80000","8200","123279","10910","29.0","(X)","(X)","(X)","(X)","(X)","3863","275","1.6","1.4","0.6","0.7","5.9","2.7","4.7","2.7","9.9","3.6","14.4","3.6","8.5","3.0","22.0","4.1","14.3","3.6","18.1","3.3","108832","4972","145004","14805","(X)","(X)","30.6","(X)","(X)","(X)","3232","285","0.5","0.7","0.0","1.3","5.0","2.7","3.9","2.5","8.3","3.3","15.7","4.0","8.9","3.2","23.5","4.6","14.8","3.8","19.3","3.6","110775","8149","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2697","302","9.6","3.9","5.2","2.8","9.6","4.6","5.5","3.1","15.3","5.7","20.2","6.4","10.7","3.6","10.6","3.2","3.2","2.0","10.2","3.7","54525","5425","89769","13729","(X)","(X)","(X)","(X)","25.5","(X)"
"8600000US33020","ZCTA5 33020","18578","482","8.5","1.7","6.7","1.4","12.7","2.0","13.1","2.3","15.3","2.2","20.5","2.6","10.2","1.7","9.2","1.6","1.8","0.6","2.0","0.6","43494","3115","56683","3078","24.6","(X)","(X)","(X)","(X)","(X)","9244","483","5.3","2.0","5.0","1.9","10.2","2.4","11.1","2.8","17.1","3.4","22.2","3.5","13.2","2.7","10.5","2.0","2.9","1.0","2.3","0.8","50946","3224","64805","4161","(X)","(X)","27.8","(X)","(X)","(X)","5290","485","2.9","2.3","3.0","2.2","5.4","2.3","7.8","3.1","16.7","4.1","25.8","4.8","17.5","4.0","13.1","2.8","4.3","1.7","3.5","1.4","65389","6110","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9334","617","12.8","2.7","8.3","2.4","16.3","3.3","15.4","3.8","14.5","3.0","18.1","3.3","7.2","2.1","5.0","1.8","0.8","0.6","1.5","1.0","31902","3329","45454","4256","(X)","(X)","(X)","(X)","20.4","(X)"
"8600000US33021","ZCTA5 33021","18335","542","4.7","1.0","3.5","1.0","7.9","1.4","10.2","1.5","15.7","2.2","19.4","2.6","12.7","1.8","13.5","1.7","4.8","0.9","7.7","1.1","60289","3133","85808","5256","29.1","(X)","(X)","(X)","(X)","(X)","12095","517","2.5","0.9","2.2","1.1","7.0","1.8","8.7","1.8","14.3","2.6","18.9","3.4","13.8","2.4","16.4","2.4","6.0","1.3","10.2","1.6","69468","4377","98114","6209","(X)","(X)","30.1","(X)","(X)","(X)","8128","498","1.7","0.8","0.5","0.5","4.6","1.7","5.3","1.8","11.7","2.7","20.7","4.1","14.0","2.2","20.6","3.3","7.6","1.8","13.2","2.2","85775","7803","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6240","557","9.3","2.7","8.1","2.5","12.4","2.7","15.6","3.4","17.0","3.2","17.7","4.0","7.7","2.2","7.2","2.5","2.2","1.2","2.7","1.8","40117","5219","57329","9561","(X)","(X)","(X)","(X)","25.9","(X)"
"8600000US33023","ZCTA5 33023","20576","503","5.6","1.1","4.6","1.1","7.4","1.2","11.2","1.5","17.9","2.1","23.7","1.9","13.7","1.9","11.4","1.6","2.7","0.7","1.7","0.7","52783","1647","64402","3475","37.1","(X)","(X)","(X)","(X)","(X)","15826","524","3.9","0.9","4.6","1.5","7.1","1.5","10.5","1.8","17.8","2.5","23.5","2.3","16.1","2.3","11.8","1.9","2.6","0.9","2.2","0.9","54309","1835","67964","4292","(X)","(X)","38.9","(X)","(X)","(X)","8924","578","1.7","0.9","3.6","1.8","4.1","1.2","8.5","2.3","15.6","2.8","24.0","3.0","18.7","3.2","16.4","2.8","4.2","1.5","3.4","1.6","66704","3644","82194","7134","(X)","(X)","(X)","(X)","(X)","(X)","4750","474","13.3","3.8","7.8","2.6","13.2","2.8","14.9","3.8","19.8","4.3","19.8","4.2","5.0","1.9","4.3","1.8","1.9","1.0","0.1","0.3","35662","4114","41545","3238","(X)","(X)","(X)","(X)","23.2","(X)"
"8600000US33024","ZCTA5 33024","23605","517","5.2","1.2","2.8","0.8","9.5","1.3","10.3","1.8","12.5","1.6","20.7","2.1","15.1","1.9","12.8","1.6","5.2","1.1","5.8","1.3","61470","2485","80939","4120","35.3","(X)","(X)","(X)","(X)","(X)","17202","595","4.1","1.2","1.1","0.6","7.7","1.5","8.9","1.9","12.1","1.8","21.1","2.4","17.4","2.5","14.0","1.9","6.1","1.6","7.5","1.7","69245","2999","90644","5677","(X)","(X)","35.8","(X)","(X)","(X)","10813","683","1.2","0.7","0.5","0.4","4.7","1.3","6.1","1.8","9.5","2.1","22.4","3.2","19.7","2.9","18.0","2.8","8.2","2.3","9.7","2.5","82370","4978","105301","7884","(X)","(X)","(X)","(X)","(X)","(X)","6403","559","9.6","2.7","7.7","2.5","16.3","3.1","15.1","3.2","14.3","3.4","19.0","3.7","7.5","2.0","8.4","2.8","1.0","0.7","1.2","0.9","35918","3760","49041","4654","(X)","(X)","(X)","(X)","31.6","(X)"
"8600000US33025","ZCTA5 33025","25464","681","9.0","1.9","2.0","0.7","5.3","1.3","8.5","1.6","17.2","2.4","22.4","2.3","15.0","1.9","15.4","1.9","3.8","0.9","1.5","0.5","58483","3778","68123","3068","34.1","(X)","(X)","(X)","(X)","(X)","15758","744","6.7","2.0","1.2","0.7","5.7","1.7","10.2","2.1","14.4","2.3","19.4","2.7","17.0","2.5","19.1","2.7","4.4","1.2","2.0","0.7","66098","4784","75150","5088","(X)","(X)","37.9","(X)","(X)","(X)","9164","632","5.6","2.1","0.5","0.5","3.7","2.0","6.0","2.6","13.7","3.0","15.8","3.4","20.8","3.7","25.0","4.0","6.2","1.9","2.7","1.2","80713","4827","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9706","803","13.7","3.9","3.6","1.5","5.2","2.4","8.6","3.0","23.7","5.1","24.5","3.6","10.8","3.4","7.6","2.4","1.9","1.1","0.4","0.5","46055","2249","51740","3399","(X)","(X)","(X)","(X)","26.8","(X)"
"8600000US33026","ZCTA5 33026","11230","264","5.2","1.3","2.7","1.1","6.5","1.6","6.1","1.5","10.6","1.9","14.9","2.5","16.2","2.6","19.5","2.5","9.6","1.8","8.5","1.8","80232","5416","98172","5022","35.7","(X)","(X)","(X)","(X)","(X)","8130","352","2.0","0.9","1.3","0.8","4.5","1.5","4.9","1.6","9.0","2.4","15.4","2.8","17.2","3.0","24.1","3.4","11.3","2.3","10.4","2.2","93990","4299","111718","5569","(X)","(X)","38.1","(X)","(X)","(X)","5796","345","1.2","1.0","0.7","0.7","3.5","1.5","3.9","1.8","8.0","2.6","10.6","2.6","17.6","3.6","26.0","4.3","14.6","3.0","13.8","3.0","108667","6871","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3100","297","13.5","4.3","6.8","3.4","14.4","4.0","10.0","3.5","15.0","3.6","16.3","4.6","12.6","4.3","6.1","2.0","3.0","1.6","2.3","2.5","39647","5417","55610","9153","(X)","(X)","(X)","(X)","26.7","(X)"
"8600000US33027","ZCTA5 33027","21520","838","11.9","2.2","3.2","0.9","8.6","1.9","6.3","1.8","11.2","3.2","14.8","2.4","11.9","2.6","15.8","2.2","8.5","1.9","7.9","1.6","63414","6782","85608","5029","34.9","(X)","(X)","(X)","(X)","(X)","15049","899","5.9","2.3","1.8","1.0","5.9","2.2","5.9","2.2","12.0","3.8","13.9","2.6","13.7","3.5","20.1","3.2","10.5","2.4","10.2","2.0","82806","8020","100528","5773","(X)","(X)","36.5","(X)","(X)","(X)","11468","948","5.6","2.4","1.9","1.2","5.9","2.5","6.0","2.8","7.2","2.3","11.3","2.4","13.5","4.2","23.2","4.2","12.7","2.9","12.5","2.7","94365","11704","N","N","(X)","(X)","(X)","(X)","(X)","(X)","6471","700","25.9","5.6","6.5","2.1","15.7","4.3","7.5","3.2","10.5","4.1","16.3","4.1","6.7","2.6","5.3","2.0","3.7","2.6","1.9","1.2","27287","7938","48111","9275","(X)","(X)","(X)","(X)","30.7","(X)"
